no,parkingPlaceName,maxParking,avilableParking,dateAndTime,temperature
17,수서역북주차장,553,79,2020-10-12 15,21
18,신대방역,60,9,2020-10-12 15,21
19,신방화역,199,25,2020-10-12 15,21
20,신천유수지주차장,164,37,2020-10-12 15,21
21,영등포구청역,137,20,2020-10-12 15,21
22,용산주차빌딩,561,61,2020-10-12 15,21
23,잠실역주차장,346,4,2020-10-12 15,21
24,적선노외,28,6,2020-10-12 15,21
25,종묘,1317,177,2020-10-12 15,21
26,천왕역,328,1,2020-10-12 15,21
27,천호역,1432,87,2020-10-12 15,21
28,학여울역,180,46,2020-10-12 15,21
29,한강진역,176,25,2020-10-12 15,21
30,화랑대역주차장,319,2,2020-10-12 15,21
31,훈련원공원,873,182,2020-10-12 15,21
1,DDP동측(양쪽),20,20,2020-10-12 16,19
2,웃우물공영,79,10,2020-10-12 16,19
3,가양라이품,38,3,2020-10-12 16,19
4,개화산역주차장,322,80,2020-10-12 16,19
5,개화역,483,96,2020-10-12 16,19
6,구로디지털단지역,92,21,2020-10-12 16,19
7,구파발역,399,88,2020-10-12 16,19
8,장안2동,80,27,2020-10-12 16,19
9,동대문공영주차장,1092,857,2020-10-12 16,19
10,마포유수지주차장,505,197,2020-10-12 16,19
11,복정역공영주차장,363,36,2020-10-12 16,19
12,사당노외,184,54,2020-10-12 16,19
13,서린노외주차장,38,9,2020-10-12 16,19
14,세종로,1260,758,2020-10-12 16,19
15,수락산역,157,2,2020-10-12 16,19
16,수서역남,18,2,2020-10-12 16,19
17,수서역북주차장,553,87,2020-10-12 16,19
18,신대방역,60,5,2020-10-12 16,19
19,신방화역,199,31,2020-10-12 16,19
20,신천유수지주차장,164,44,2020-10-12 16,19
21,영등포구청역,137,18,2020-10-12 16,19
22,용산주차빌딩,561,61,2020-10-12 16,19
23,잠실역주차장,346,18,2020-10-12 16,19
24,적선노외,28,7,2020-10-12 16,19
25,종묘,1317,179,2020-10-12 16,19
26,천왕역,328,8,2020-10-12 16,19
27,천호역,1432,107,2020-10-12 16,19
28,학여울역,180,45,2020-10-12 16,19
29,한강진역,176,40,2020-10-12 16,19
30,화랑대역주차장,319,3,2020-10-12 16,19
31,훈련원공원,873,205,2020-10-12 16,19
1,DDP동측(양쪽),20,20,2020-10-12 17,20
2,웃우물공영,79,10,2020-10-12 17,20
3,가양라이품,38,2,2020-10-12 17,20
4,개화산역주차장,322,102,2020-10-12 17,20
5,개화역,483,102,2020-10-12 17,20
6,구로디지털단지역,92,15,2020-10-12 17,20
7,구파발역,399,110,2020-10-12 17,20
8,장안2동,80,27,2020-10-12 17,20
9,동대문공영주차장,1092,920,2020-10-12 17,20
10,마포유수지주차장,505,192,2020-10-12 17,20
11,복정역공영주차장,363,46,2020-10-12 17,20
12,사당노외,184,49,2020-10-12 17,20
13,서린노외주차장,38,11,2020-10-12 17,20
14,세종로,1260,762,2020-10-12 17,20
15,수락산역,157,10,2020-10-12 17,20
16,수서역남,18,1,2020-10-12 17,20
17,수서역북주차장,553,127,2020-10-12 17,20
18,신대방역,60,10,2020-10-12 17,20
19,신방화역,199,32,2020-10-12 17,20
20,신천유수지주차장,164,58,2020-10-12 17,20
21,영등포구청역,137,13,2020-10-12 17,20
22,용산주차빌딩,561,71,2020-10-12 17,20
23,잠실역주차장,346,9,2020-10-12 17,20
24,적선노외,28,5,2020-10-12 17,20
25,종묘,1317,242,2020-10-12 17,20
26,천왕역,328,20,2020-10-12 17,20
27,천호역,1432,99,2020-10-12 17,20
28,학여울역,180,49,2020-10-12 17,20
29,한강진역,176,54,2020-10-12 17,20
30,화랑대역주차장,319,8,2020-10-12 17,20
31,훈련원공원,873,218,2020-10-12 17,20
1,DDP동측(양쪽),20,20,2020-10-12 18,19
2,웃우물공영,79,21,2020-10-12 18,19
3,가양라이품,38,6,2020-10-12 18,19
4,개화산역주차장,322,151,2020-10-12 18,19
5,개화역,483,114,2020-10-12 18,19
6,구로디지털단지역,92,31,2020-10-12 18,19
7,구파발역,399,138,2020-10-12 18,19
8,장안2동,80,29,2020-10-12 18,19
9,동대문공영주차장,1092,959,2020-10-12 18,19
10,마포유수지주차장,505,164,2020-10-12 18,19
11,복정역공영주차장,363,77,2020-10-12 18,19
12,사당노외,184,47,2020-10-12 18,19
13,서린노외주차장,38,18,2020-10-12 18,19
14,세종로,1260,794,2020-10-12 18,19
15,수락산역,157,13,2020-10-12 18,19
16,수서역남,18,2,2020-10-12 18,19
17,수서역북주차장,553,211,2020-10-12 18,19
18,신대방역,60,11,2020-10-12 18,19
19,신방화역,199,33,2020-10-12 18,19
20,신천유수지주차장,164,81,2020-10-12 18,19
21,영등포구청역,137,25,2020-10-12 18,19
22,용산주차빌딩,561,65,2020-10-12 18,19
23,잠실역주차장,346,21,2020-10-12 18,19
24,적선노외,28,9,2020-10-12 18,19
25,종묘,1317,346,2020-10-12 18,19
26,천왕역,328,41,2020-10-12 18,19
27,천호역,1432,193,2020-10-12 18,19
28,학여울역,180,62,2020-10-12 18,19
29,한강진역,176,59,2020-10-12 18,19
30,화랑대역주차장,319,34,2020-10-12 18,19
31,훈련원공원,873,296,2020-10-12 18,19
1,DDP동측(양쪽),20,20,2020-10-12 19,17
2,웃우물공영,79,16,2020-10-12 19,17
3,가양라이품,38,17,2020-10-12 19,17
4,개화산역주차장,322,188,2020-10-12 19,17
5,개화역,483,185,2020-10-12 19,17
6,구로디지털단지역,92,22,2020-10-12 19,17
7,구파발역,399,203,2020-10-12 19,17
8,장안2동,80,26,2020-10-12 19,17
9,동대문공영주차장,1092,948,2020-10-12 19,17
10,마포유수지주차장,505,141,2020-10-12 19,17
11,복정역공영주차장,363,133,2020-10-12 19,17
12,사당노외,184,24,2020-10-12 19,17
13,서린노외주차장,38,27,2020-10-12 19,17
14,세종로,1260,873,2020-10-12 19,17
15,수락산역,157,36,2020-10-12 19,17
16,수서역남,18,5,2020-10-12 19,17
17,수서역북주차장,553,333,2020-10-12 19,17
18,신대방역,60,16,2020-10-12 19,17
19,신방화역,199,52,2020-10-12 19,17
20,신천유수지주차장,164,123,2020-10-12 19,17
21,영등포구청역,137,46,2020-10-12 19,17
22,용산주차빌딩,561,168,2020-10-12 19,17
23,잠실역주차장,346,40,2020-10-12 19,17
24,적선노외,28,16,2020-10-12 19,17
25,종묘,1317,568,2020-10-12 19,17
26,천왕역,328,111,2020-10-12 19,17
27,천호역,1432,330,2020-10-12 19,17
28,학여울역,180,83,2020-10-12 19,17
29,한강진역,176,67,2020-10-12 19,17
30,화랑대역주차장,319,120,2020-10-12 19,17
31,훈련원공원,873,450,2020-10-12 19,17
1,DDP동측(양쪽),20,20,2020-10-12 20,16
2,웃우물공영,79,15,2020-10-12 20,16
3,가양라이품,38,20,2020-10-12 20,16
4,개화산역주차장,322,220,2020-10-12 20,16
5,개화역,483,293,2020-10-12 20,16
6,구로디지털단지역,92,18,2020-10-12 20,16
7,구파발역,399,282,2020-10-12 20,16
8,장안2동,80,28,2020-10-12 20,16
9,동대문공영주차장,1092,667,2020-10-12 20,16
10,마포유수지주차장,505,142,2020-10-12 20,16
11,복정역공영주차장,363,195,2020-10-12 20,16
12,사당노외,184,22,2020-10-12 20,16
13,서린노외주차장,38,30,2020-10-12 20,16
14,세종로,1260,920,2020-10-12 20,16
15,수락산역,157,66,2020-10-12 20,16
16,수서역남,18,7,2020-10-12 20,16
17,수서역북주차장,553,383,2020-10-12 20,16
18,신대방역,60,16,2020-10-12 20,16
19,신방화역,199,65,2020-10-12 20,16
20,신천유수지주차장,164,147,2020-10-12 20,16
21,영등포구청역,137,55,2020-10-12 20,16
22,용산주차빌딩,561,265,2020-10-12 20,16
23,잠실역주차장,346,54,2020-10-12 20,16
24,적선노외,28,7,2020-10-12 20,16
25,종묘,1317,706,2020-10-12 20,16
26,천왕역,328,190,2020-10-12 20,16
27,천호역,1432,400,2020-10-12 20,16
28,학여울역,180,95,2020-10-12 20,16
29,한강진역,176,74,2020-10-12 20,16
30,화랑대역주차장,319,212,2020-10-12 20,16
31,훈련원공원,873,537,2020-10-12 20,16
1,DDP동측(양쪽),20,20,2020-10-12 21,15
2,웃우물공영,79,17,2020-10-12 21,15
3,가양라이품,38,21,2020-10-12 21,15
4,개화산역주차장,322,227,2020-10-12 21,15
5,개화역,483,317,2020-10-12 21,15
6,구로디지털단지역,92,23,2020-10-12 21,15
7,구파발역,399,309,2020-10-12 21,15
8,장안2동,80,26,2020-10-12 21,15
9,동대문공영주차장,1092,329,2020-10-12 21,15
10,마포유수지주차장,505,184,2020-10-12 21,15
11,복정역공영주차장,363,228,2020-10-12 21,15
12,사당노외,184,27,2020-10-12 21,15
13,서린노외주차장,38,33,2020-10-12 21,15
14,세종로,1260,971,2020-10-12 21,15
15,수락산역,157,80,2020-10-12 21,15
16,수서역남,18,10,2020-10-12 21,15
17,수서역북주차장,553,417,2020-10-12 21,15
18,신대방역,60,21,2020-10-12 21,15
19,신방화역,199,69,2020-10-12 21,15
20,신천유수지주차장,164,168,2020-10-12 21,15
21,영등포구청역,137,57,2020-10-12 21,15
22,용산주차빌딩,561,311,2020-10-12 21,15
23,잠실역주차장,346,71,2020-10-12 21,15
24,적선노외,28,4,2020-10-12 21,15
25,종묘,1317,790,2020-10-12 21,15
26,천왕역,328,216,2020-10-12 21,15
27,천호역,1432,482,2020-10-12 21,15
28,학여울역,180,104,2020-10-12 21,15
29,한강진역,176,90,2020-10-12 21,15
30,화랑대역주차장,319,242,2020-10-12 21,15
31,훈련원공원,873,581,2020-10-12 21,15
1,DDP동측(양쪽),20,20,2020-10-12 22,14
2,웃우물공영,79,17,2020-10-12 22,14
3,가양라이품,38,24,2020-10-12 22,14
4,개화산역주차장,322,239,2020-10-12 22,14
5,개화역,483,343,2020-10-12 22,14
6,구로디지털단지역,92,33,2020-10-12 22,14
7,구파발역,399,325,2020-10-12 22,14
8,장안2동,80,28,2020-10-12 22,14
9,동대문공영주차장,1092,125,2020-10-12 22,14
10,마포유수지주차장,505,232,2020-10-12 22,14
11,복정역공영주차장,363,244,2020-10-12 22,14
12,사당노외,184,54,2020-10-12 22,14
13,서린노외주차장,38,34,2020-10-12 22,14
14,세종로,1260,1003,2020-10-12 22,14
15,수락산역,157,91,2020-10-12 22,14
16,수서역남,18,11,2020-10-12 22,14
17,수서역북주차장,553,437,2020-10-12 22,14
18,신대방역,60,22,2020-10-12 22,14
19,신방화역,199,75,2020-10-12 22,14
20,신천유수지주차장,164,177,2020-10-12 22,14
21,영등포구청역,137,68,2020-10-12 22,14
22,용산주차빌딩,561,335,2020-10-12 22,14
23,잠실역주차장,346,87,2020-10-12 22,14
24,적선노외,28,5,2020-10-12 22,14
25,종묘,1317,838,2020-10-12 22,14
26,천왕역,328,233,2020-10-12 22,14
27,천호역,1432,534,2020-10-12 22,14
28,학여울역,180,112,2020-10-12 22,14
29,한강진역,176,115,2020-10-12 22,14
30,화랑대역주차장,319,257,2020-10-12 22,14
31,훈련원공원,873,594,2020-10-12 22,14
1,DDP동측(양쪽),20,20,2020-10-12 23,13
2,웃우물공영,79,17,2020-10-12 23,13
3,가양라이품,38,25,2020-10-12 23,13
4,개화산역주차장,322,249,2020-10-12 23,13
5,개화역,483,366,2020-10-12 23,13
6,구로디지털단지역,92,40,2020-10-12 23,13
7,구파발역,399,340,2020-10-12 23,13
8,장안2동,80,28,2020-10-12 23,13
9,동대문공영주차장,1092,28,2020-10-12 23,13
10,마포유수지주차장,505,279,2020-10-12 23,13
11,복정역공영주차장,363,257,2020-10-12 23,13
12,사당노외,184,69,2020-10-12 23,13
13,서린노외주차장,38,34,2020-10-12 23,13
14,세종로,1260,1054,2020-10-12 23,13
15,수락산역,157,107,2020-10-12 23,13
16,수서역남,18,13,2020-10-12 23,13
17,수서역북주차장,553,453,2020-10-12 23,13
18,신대방역,60,27,2020-10-12 23,13
19,신방화역,199,75,2020-10-12 23,13
20,신천유수지주차장,164,180,2020-10-12 23,13
21,영등포구청역,137,71,2020-10-12 23,13
22,용산주차빌딩,561,347,2020-10-12 23,13
23,잠실역주차장,346,102,2020-10-12 23,13
24,적선노외,28,8,2020-10-12 23,13
25,종묘,1317,876,2020-10-12 23,13
26,천왕역,328,244,2020-10-12 23,13
27,천호역,1432,610,2020-10-12 23,13
28,학여울역,180,120,2020-10-12 23,13
29,한강진역,176,128,2020-10-12 23,13
30,화랑대역주차장,319,271,2020-10-12 23,13
31,훈련원공원,873,614,2020-10-12 23,13
1,DDP동측(양쪽),20,20,2020-10-13 00,11
2,웃우물공영,79,17,2020-10-13 00,11
3,가양라이품,38,27,2020-10-13 00,11
4,개화산역주차장,322,250,2020-10-13 00,11
5,개화역,483,374,2020-10-13 00,11
6,구로디지털단지역,92,50,2020-10-13 00,11
7,구파발역,399,349,2020-10-13 00,11
8,장안2동,80,26,2020-10-13 00,11
9,동대문공영주차장,1092,3,2020-10-13 00,11
10,마포유수지주차장,505,311,2020-10-13 00,11
11,복정역공영주차장,363,262,2020-10-13 00,11
12,사당노외,184,72,2020-10-13 00,11
13,서린노외주차장,38,34,2020-10-13 00,11
14,세종로,1260,1066,2020-10-13 00,11
15,수락산역,157,116,2020-10-13 00,11
16,수서역남,18,13,2020-10-13 00,11
17,수서역북주차장,553,448,2020-10-13 00,11
18,신대방역,60,29,2020-10-13 00,11
19,신방화역,199,73,2020-10-13 00,11
20,신천유수지주차장,164,182,2020-10-13 00,11
21,영등포구청역,137,75,2020-10-13 00,11
22,용산주차빌딩,561,352,2020-10-13 00,11
23,잠실역주차장,346,111,2020-10-13 00,11
24,적선노외,28,6,2020-10-13 00,11
25,종묘,1317,892,2020-10-13 00,11
26,천왕역,328,251,2020-10-13 00,11
27,천호역,1432,656,2020-10-13 00,11
28,학여울역,180,119,2020-10-13 00,11
29,한강진역,176,131,2020-10-13 00,11
30,화랑대역주차장,319,280,2020-10-13 00,11
31,훈련원공원,873,629,2020-10-13 00,11
1,DDP동측(양쪽),20,20,2020-10-13 01,12
2,웃우물공영,79,19,2020-10-13 01,12
3,가양라이품,38,28,2020-10-13 01,12
4,개화산역주차장,322,250,2020-10-13 01,12
5,개화역,483,380,2020-10-13 01,12
6,구로디지털단지역,92,52,2020-10-13 01,12
7,구파발역,399,355,2020-10-13 01,12
8,장안2동,80,25,2020-10-13 01,12
9,동대문공영주차장,1092,75,2020-10-13 01,12
10,마포유수지주차장,505,325,2020-10-13 01,12
11,복정역공영주차장,363,265,2020-10-13 01,12
12,사당노외,184,82,2020-10-13 01,12
13,서린노외주차장,38,34,2020-10-13 01,12
14,세종로,1260,1080,2020-10-13 01,12
15,수락산역,157,118,2020-10-13 01,12
16,수서역남,18,13,2020-10-13 01,12
17,수서역북주차장,553,444,2020-10-13 01,12
18,신대방역,60,32,2020-10-13 01,12
19,신방화역,199,74,2020-10-13 01,12
20,신천유수지주차장,164,185,2020-10-13 01,12
21,영등포구청역,137,76,2020-10-13 01,12
22,용산주차빌딩,561,359,2020-10-13 01,12
23,잠실역주차장,346,118,2020-10-13 01,12
24,적선노외,28,9,2020-10-13 01,12
25,종묘,1317,903,2020-10-13 01,12
26,천왕역,328,252,2020-10-13 01,12
27,천호역,1432,675,2020-10-13 01,12
28,학여울역,180,122,2020-10-13 01,12
29,한강진역,176,131,2020-10-13 01,12
30,화랑대역주차장,319,279,2020-10-13 01,12
31,훈련원공원,873,636,2020-10-13 01,12
1,DDP동측(양쪽),20,20,2020-10-13 02,11
2,웃우물공영,79,20,2020-10-13 02,11
3,가양라이품,38,28,2020-10-13 02,11
4,개화산역주차장,322,252,2020-10-13 02,11
5,개화역,483,382,2020-10-13 02,11
6,구로디지털단지역,92,57,2020-10-13 02,11
7,구파발역,399,356,2020-10-13 02,11
8,장안2동,80,25,2020-10-13 02,11
9,동대문공영주차장,1092,200,2020-10-13 02,11
10,마포유수지주차장,505,331,2020-10-13 02,11
11,복정역공영주차장,363,267,2020-10-13 02,11
12,사당노외,184,85,2020-10-13 02,11
13,서린노외주차장,38,34,2020-10-13 02,11
14,세종로,1260,1085,2020-10-13 02,11
15,수락산역,157,119,2020-10-13 02,11
16,수서역남,18,13,2020-10-13 02,11
17,수서역북주차장,553,444,2020-10-13 02,11
18,신대방역,60,34,2020-10-13 02,11
19,신방화역,199,76,2020-10-13 02,11
20,신천유수지주차장,164,185,2020-10-13 02,11
21,영등포구청역,137,76,2020-10-13 02,11
22,용산주차빌딩,561,365,2020-10-13 02,11
23,잠실역주차장,346,118,2020-10-13 02,11
24,적선노외,28,9,2020-10-13 02,11
25,종묘,1317,908,2020-10-13 02,11
26,천왕역,328,252,2020-10-13 02,11
27,천호역,1432,676,2020-10-13 02,11
28,학여울역,180,122,2020-10-13 02,11
29,한강진역,176,130,2020-10-13 02,11
30,화랑대역주차장,319,280,2020-10-13 02,11
31,훈련원공원,873,646,2020-10-13 02,11
1,DDP동측(양쪽),20,20,2020-10-13 03,10
2,웃우물공영,79,20,2020-10-13 03,10
3,가양라이품,38,28,2020-10-13 03,10
4,개화산역주차장,322,252,2020-10-13 03,10
5,개화역,483,383,2020-10-13 03,10
6,구로디지털단지역,92,57,2020-10-13 03,10
7,구파발역,399,358,2020-10-13 03,10
8,장안2동,80,25,2020-10-13 03,10
9,동대문공영주차장,1092,347,2020-10-13 03,10
10,마포유수지주차장,505,334,2020-10-13 03,10
11,복정역공영주차장,363,266,2020-10-13 03,10
12,사당노외,184,87,2020-10-13 03,10
13,서린노외주차장,38,34,2020-10-13 03,10
14,세종로,1260,1088,2020-10-13 03,10
15,수락산역,157,119,2020-10-13 03,10
16,수서역남,18,13,2020-10-13 03,10
17,수서역북주차장,553,443,2020-10-13 03,10
18,신대방역,60,33,2020-10-13 03,10
19,신방화역,199,75,2020-10-13 03,10
20,신천유수지주차장,164,184,2020-10-13 03,10
21,영등포구청역,137,76,2020-10-13 03,10
22,용산주차빌딩,561,366,2020-10-13 03,10
23,잠실역주차장,346,118,2020-10-13 03,10
24,적선노외,28,10,2020-10-13 03,10
25,종묘,1317,909,2020-10-13 03,10
26,천왕역,328,252,2020-10-13 03,10
27,천호역,1432,680,2020-10-13 03,10
28,학여울역,180,122,2020-10-13 03,10
29,한강진역,176,131,2020-10-13 03,10
30,화랑대역주차장,319,281,2020-10-13 03,10
31,훈련원공원,873,650,2020-10-13 03,10
1,DDP동측(양쪽),20,20,2020-10-13 04,10
2,웃우물공영,79,20,2020-10-13 04,10
3,가양라이품,38,28,2020-10-13 04,10
4,개화산역주차장,322,250,2020-10-13 04,10
5,개화역,483,383,2020-10-13 04,10
6,구로디지털단지역,92,57,2020-10-13 04,10
7,구파발역,399,358,2020-10-13 04,10
8,장안2동,80,26,2020-10-13 04,10
9,동대문공영주차장,1092,461,2020-10-13 04,10
10,마포유수지주차장,505,334,2020-10-13 04,10
11,복정역공영주차장,363,265,2020-10-13 04,10
12,사당노외,184,90,2020-10-13 04,10
13,서린노외주차장,38,34,2020-10-13 04,10
14,세종로,1260,1088,2020-10-13 04,10
15,수락산역,157,119,2020-10-13 04,10
16,수서역남,18,13,2020-10-13 04,10
17,수서역북주차장,553,443,2020-10-13 04,10
18,신대방역,60,34,2020-10-13 04,10
19,신방화역,199,77,2020-10-13 04,10
20,신천유수지주차장,164,184,2020-10-13 04,10
21,영등포구청역,137,76,2020-10-13 04,10
22,용산주차빌딩,561,364,2020-10-13 04,10
23,잠실역주차장,346,118,2020-10-13 04,10
24,적선노외,28,10,2020-10-13 04,10
25,종묘,1317,909,2020-10-13 04,10
26,천왕역,328,250,2020-10-13 04,10
27,천호역,1432,683,2020-10-13 04,10
28,학여울역,180,122,2020-10-13 04,10
29,한강진역,176,130,2020-10-13 04,10
30,화랑대역주차장,319,281,2020-10-13 04,10
31,훈련원공원,873,647,2020-10-13 04,10
1,DDP동측(양쪽),20,20,2020-10-13 05,10
2,웃우물공영,79,20,2020-10-13 05,10
3,가양라이품,38,28,2020-10-13 05,10
4,개화산역주차장,322,248,2020-10-13 05,10
5,개화역,483,383,2020-10-13 05,10
6,구로디지털단지역,92,58,2020-10-13 05,10
7,구파발역,399,357,2020-10-13 05,10
