no,parkingPlaceName,maxParking,avilableParking,dateAndTime,temperature
8,장안2동,80,21,2020-11-30 21,-1
9,도봉산,169,169,2020-11-30 21,-1
10,동대문공영주차장,1092,364,2020-11-30 21,-1
11,마포유수지주차장,505,313,2020-11-30 21,-1
12,복정역공영주차장,363,230,2020-11-30 21,-1
13,사당노외,184,89,2020-11-30 21,-1
14,서린노외주차장,38,33,2020-11-30 21,-1
15,세종로,1260,1056,2020-11-30 21,-1
16,수락산역,157,107,2020-11-30 21,-1
17,수서역남,18,15,2020-11-30 21,-1
18,수서역북주차장,553,397,2020-11-30 21,-1
19,신대방역,60,24,2020-11-30 21,-1
20,신방화역,199,68,2020-11-30 21,-1
21,신천유수지주차장,164,168,2020-11-30 21,-1
22,영등포구청역,137,64,2020-11-30 21,-1
23,용산주차빌딩,561,353,2020-11-30 21,-1
24,잠실역주차장,346,275,2020-11-30 21,-1
25,적선노외,11,-11,2020-11-30 21,-1
26,종묘,1317,810,2020-11-30 21,-1
27,천왕역,328,226,2020-11-30 21,-1
28,천호역,1432,760,2020-11-30 21,-1
29,학여울역,180,127,2020-11-30 21,-1
30,한강진역,176,117,2020-11-30 21,-1
31,화랑대역주차장,319,256,2020-11-30 21,-1
1,DDP동측(양쪽),20,20,2020-11-30 22,-1
2,웃우물공영,79,8,2020-11-30 22,-1
3,가양라이품,38,31,2020-11-30 22,-1
4,개화산역주차장,322,188,2020-11-30 22,-1
5,개화역,483,381,2020-11-30 22,-1
6,구로디지털단지역,92,29,2020-11-30 22,-1
7,구파발역,399,342,2020-11-30 22,-1
8,장안2동,80,20,2020-11-30 22,-1
9,도봉산,169,170,2020-11-30 22,-1
10,동대문공영주차장,1092,247,2020-11-30 22,-1
11,마포유수지주차장,505,334,2020-11-30 22,-1
12,복정역공영주차장,363,253,2020-11-30 22,-1
13,사당노외,184,98,2020-11-30 22,-1
14,서린노외주차장,38,35,2020-11-30 22,-1
15,세종로,1260,1088,2020-11-30 22,-1
16,수락산역,157,123,2020-11-30 22,-1
17,수서역남,18,15,2020-11-30 22,-1
18,수서역북주차장,553,412,2020-11-30 22,-1
19,신대방역,60,26,2020-11-30 22,-1
20,신방화역,199,72,2020-11-30 22,-1
21,신천유수지주차장,164,182,2020-11-30 22,-1
22,영등포구청역,137,68,2020-11-30 22,-1
23,용산주차빌딩,561,374,2020-11-30 22,-1
24,잠실역주차장,346,299,2020-11-30 22,-1
25,적선노외,11,-10,2020-11-30 22,-1
26,종묘,1317,831,2020-11-30 22,-1
27,천왕역,328,245,2020-11-30 22,-1
28,천호역,1432,821,2020-11-30 22,-1
29,학여울역,180,130,2020-11-30 22,-1
30,한강진역,176,125,2020-11-30 22,-1
31,화랑대역주차장,319,269,2020-11-30 22,-1
1,DDP동측(양쪽),20,20,2020-11-30 23,-1
2,웃우물공영,79,7,2020-11-30 23,-1
3,가양라이품,38,31,2020-11-30 23,-1
4,개화산역주차장,322,191,2020-11-30 23,-1
5,개화역,483,403,2020-11-30 23,-1
6,구로디지털단지역,92,32,2020-11-30 23,-1
7,구파발역,399,346,2020-11-30 23,-1
8,장안2동,80,20,2020-11-30 23,-1
9,도봉산,169,176,2020-11-30 23,-1
10,동대문공영주차장,1092,190,2020-11-30 23,-1
11,마포유수지주차장,505,342,2020-11-30 23,-1
12,복정역공영주차장,363,266,2020-11-30 23,-1
13,사당노외,184,93,2020-11-30 23,-1
14,서린노외주차장,38,35,2020-11-30 23,-1
15,세종로,1260,1102,2020-11-30 23,-1
16,수락산역,157,124,2020-11-30 23,-1
17,수서역남,18,15,2020-11-30 23,-1
18,수서역북주차장,553,411,2020-11-30 23,-1
19,신대방역,60,28,2020-11-30 23,-1
20,신방화역,199,74,2020-11-30 23,-1
21,신천유수지주차장,164,187,2020-11-30 23,-1
22,영등포구청역,137,74,2020-11-30 23,-1
23,용산주차빌딩,561,383,2020-11-30 23,-1
24,잠실역주차장,346,305,2020-11-30 23,-1
25,적선노외,11,-9,2020-11-30 23,-1
26,종묘,1317,857,2020-11-30 23,-1
27,천왕역,328,252,2020-11-30 23,-1
28,천호역,1432,839,2020-11-30 23,-1
29,학여울역,180,132,2020-11-30 23,-1
30,한강진역,176,125,2020-11-30 23,-1
31,화랑대역주차장,319,276,2020-11-30 23,-1
1,DDP동측(양쪽),20,20,2020-12-01 00,-2
2,웃우물공영,79,8,2020-12-01 00,-2
3,가양라이품,38,33,2020-12-01 00,-2
4,개화산역주차장,322,190,2020-12-01 00,-2
5,개화역,483,407,2020-12-01 00,-2
6,구로디지털단지역,92,33,2020-12-01 00,-2
7,구파발역,399,350,2020-12-01 00,-2
8,장안2동,80,20,2020-12-01 00,-2
9,도봉산,169,182,2020-12-01 00,-2
10,동대문공영주차장,1092,167,2020-12-01 00,-2
11,마포유수지주차장,505,349,2020-12-01 00,-2
12,복정역공영주차장,363,270,2020-12-01 00,-2
13,사당노외,184,94,2020-12-01 00,-2
14,서린노외주차장,38,35,2020-12-01 00,-2
15,세종로,1260,1110,2020-12-01 00,-2
16,수락산역,157,124,2020-12-01 00,-2
17,수서역남,18,14,2020-12-01 00,-2
18,수서역북주차장,553,406,2020-12-01 00,-2
19,신대방역,60,30,2020-12-01 00,-2
20,신방화역,199,70,2020-12-01 00,-2
21,신천유수지주차장,164,188,2020-12-01 00,-2
22,영등포구청역,137,67,2020-12-01 00,-2
23,용산주차빌딩,561,389,2020-12-01 00,-2
24,잠실역주차장,346,308,2020-12-01 00,-2
25,적선노외,11,-13,2020-12-01 00,-2
26,종묘,1317,868,2020-12-01 00,-2
27,천왕역,328,256,2020-12-01 00,-2
28,천호역,1432,849,2020-12-01 00,-2
29,학여울역,180,133,2020-12-01 00,-2
30,한강진역,176,129,2020-12-01 00,-2
31,화랑대역주차장,319,276,2020-12-01 00,-2
1,DDP동측(양쪽),20,20,2020-12-01 01,-2
2,웃우물공영,79,9,2020-12-01 01,-2
3,가양라이품,38,33,2020-12-01 01,-2
4,개화산역주차장,322,191,2020-12-01 01,-2
5,개화역,483,407,2020-12-01 01,-2
6,구로디지털단지역,92,33,2020-12-01 01,-2
7,구파발역,399,353,2020-12-01 01,-2
8,장안2동,80,21,2020-12-01 01,-2
9,도봉산,169,185,2020-12-01 01,-2
10,동대문공영주차장,1092,261,2020-12-01 01,-2
11,마포유수지주차장,505,350,2020-12-01 01,-2
12,복정역공영주차장,363,270,2020-12-01 01,-2
13,사당노외,184,92,2020-12-01 01,-2
14,서린노외주차장,38,35,2020-12-01 01,-2
15,세종로,1260,1118,2020-12-01 01,-2
16,수락산역,157,125,2020-12-01 01,-2
17,수서역남,18,15,2020-12-01 01,-2
18,수서역북주차장,553,404,2020-12-01 01,-2
19,신대방역,60,32,2020-12-01 01,-2
20,신방화역,199,70,2020-12-01 01,-2
21,신천유수지주차장,164,188,2020-12-01 01,-2
22,영등포구청역,137,65,2020-12-01 01,-2
23,용산주차빌딩,561,395,2020-12-01 01,-2
24,잠실역주차장,346,308,2020-12-01 01,-2
25,적선노외,11,-13,2020-12-01 01,-2
26,종묘,1317,871,2020-12-01 01,-2
27,천왕역,328,258,2020-12-01 01,-2
28,천호역,1432,851,2020-12-01 01,-2
29,학여울역,180,135,2020-12-01 01,-2
30,한강진역,176,128,2020-12-01 01,-2
31,화랑대역주차장,319,276,2020-12-01 01,-2
1,DDP동측(양쪽),20,20,2020-12-01 02,-3
2,웃우물공영,79,9,2020-12-01 02,-3
3,가양라이품,38,33,2020-12-01 02,-3
4,개화산역주차장,322,191,2020-12-01 02,-3
5,개화역,483,407,2020-12-01 02,-3
6,구로디지털단지역,92,36,2020-12-01 02,-3
7,구파발역,399,354,2020-12-01 02,-3
8,장안2동,80,23,2020-12-01 02,-3
9,도봉산,169,186,2020-12-01 02,-3
10,동대문공영주차장,1092,361,2020-12-01 02,-3
11,마포유수지주차장,505,348,2020-12-01 02,-3
12,복정역공영주차장,363,270,2020-12-01 02,-3
13,사당노외,184,92,2020-12-01 02,-3
14,서린노외주차장,38,35,2020-12-01 02,-3
15,세종로,1260,1123,2020-12-01 02,-3
16,수락산역,157,126,2020-12-01 02,-3
17,수서역남,18,15,2020-12-01 02,-3
18,수서역북주차장,553,404,2020-12-01 02,-3
19,신대방역,60,33,2020-12-01 02,-3
20,신방화역,199,68,2020-12-01 02,-3
21,신천유수지주차장,164,188,2020-12-01 02,-3
22,영등포구청역,137,66,2020-12-01 02,-3
23,용산주차빌딩,561,395,2020-12-01 02,-3
24,잠실역주차장,346,308,2020-12-01 02,-3
25,적선노외,11,-13,2020-12-01 02,-3
26,종묘,1317,874,2020-12-01 02,-3
27,천왕역,328,258,2020-12-01 02,-3
28,천호역,1432,847,2020-12-01 02,-3
29,학여울역,180,135,2020-12-01 02,-3
30,한강진역,176,128,2020-12-01 02,-3
31,화랑대역주차장,319,279,2020-12-01 02,-3
1,DDP동측(양쪽),20,20,2020-12-01 03,-3
2,웃우물공영,79,9,2020-12-01 03,-3
3,가양라이품,38,33,2020-12-01 03,-3
4,개화산역주차장,322,191,2020-12-01 03,-3
5,개화역,483,407,2020-12-01 03,-3
6,구로디지털단지역,92,36,2020-12-01 03,-3
7,구파발역,399,353,2020-12-01 03,-3
8,장안2동,80,24,2020-12-01 03,-3
9,도봉산,169,185,2020-12-01 03,-3
10,동대문공영주차장,1092,462,2020-12-01 03,-3
11,마포유수지주차장,505,348,2020-12-01 03,-3
12,복정역공영주차장,363,268,2020-12-01 03,-3
13,사당노외,184,92,2020-12-01 03,-3
14,서린노외주차장,38,35,2020-12-01 03,-3
15,세종로,1260,1124,2020-12-01 03,-3
16,수락산역,157,126,2020-12-01 03,-3
17,수서역남,18,15,2020-12-01 03,-3
18,수서역북주차장,553,404,2020-12-01 03,-3
19,신대방역,60,33,2020-12-01 03,-3
20,신방화역,199,70,2020-12-01 03,-3
21,신천유수지주차장,164,188,2020-12-01 03,-3
22,영등포구청역,137,66,2020-12-01 03,-3
23,용산주차빌딩,561,394,2020-12-01 03,-3
24,잠실역주차장,346,308,2020-12-01 03,-3
25,적선노외,11,-13,2020-12-01 03,-3
26,종묘,1317,875,2020-12-01 03,-3
27,천왕역,328,257,2020-12-01 03,-3
28,천호역,1432,851,2020-12-01 03,-3
29,학여울역,180,135,2020-12-01 03,-3
30,한강진역,176,127,2020-12-01 03,-3
31,화랑대역주차장,319,278,2020-12-01 03,-3
1,DDP동측(양쪽),20,20,2020-12-01 04,-3
2,웃우물공영,79,9,2020-12-01 04,-3
3,가양라이품,38,33,2020-12-01 04,-3
4,개화산역주차장,322,191,2020-12-01 04,-3
5,개화역,483,407,2020-12-01 04,-3
6,구로디지털단지역,92,36,2020-12-01 04,-3
7,구파발역,399,353,2020-12-01 04,-3
8,장안2동,80,24,2020-12-01 04,-3
9,도봉산,169,165,2020-12-01 04,-3
10,동대문공영주차장,1092,587,2020-12-01 04,-3
11,마포유수지주차장,505,348,2020-12-01 04,-3
12,복정역공영주차장,363,267,2020-12-01 04,-3
13,사당노외,184,95,2020-12-01 04,-3
14,서린노외주차장,38,35,2020-12-01 04,-3
15,세종로,1260,1117,2020-12-01 04,-3
16,수락산역,157,125,2020-12-01 04,-3
17,수서역남,18,15,2020-12-01 04,-3
18,수서역북주차장,553,405,2020-12-01 04,-3
19,신대방역,60,34,2020-12-01 04,-3
20,신방화역,199,70,2020-12-01 04,-3
21,신천유수지주차장,164,188,2020-12-01 04,-3
22,영등포구청역,137,66,2020-12-01 04,-3
23,용산주차빌딩,561,395,2020-12-01 04,-3
24,잠실역주차장,346,308,2020-12-01 04,-3
25,적선노외,11,-13,2020-12-01 04,-3
26,종묘,1317,874,2020-12-01 04,-3
27,천왕역,328,258,2020-12-01 04,-3
28,천호역,1432,853,2020-12-01 04,-3
29,학여울역,180,135,2020-12-01 04,-3
30,한강진역,176,128,2020-12-01 04,-3
31,화랑대역주차장,319,278,2020-12-01 04,-3
1,DDP동측(양쪽),20,20,2020-12-01 05,-3
2,웃우물공영,79,7,2020-12-01 05,-3
3,가양라이품,38,33,2020-12-01 05,-3
4,개화산역주차장,322,185,2020-12-01 05,-3
5,개화역,483,406,2020-12-01 05,-3
6,구로디지털단지역,92,38,2020-12-01 05,-3
7,구파발역,399,351,2020-12-01 05,-3
8,장안2동,80,23,2020-12-01 05,-3
9,도봉산,169,167,2020-12-01 05,-3
10,동대문공영주차장,1092,833,2020-12-01 05,-3
11,마포유수지주차장,505,352,2020-12-01 05,-3
12,복정역공영주차장,363,267,2020-12-01 05,-3
13,사당노외,184,104,2020-12-01 05,-3
14,서린노외주차장,38,35,2020-12-01 05,-3
15,세종로,1260,1107,2020-12-01 05,-3
16,수락산역,157,125,2020-12-01 05,-3
17,수서역남,18,15,2020-12-01 05,-3
18,수서역북주차장,553,405,2020-12-01 05,-3
19,신대방역,60,33,2020-12-01 05,-3
20,신방화역,199,69,2020-12-01 05,-3
21,신천유수지주차장,164,188,2020-12-01 05,-3
22,영등포구청역,137,66,2020-12-01 05,-3
23,용산주차빌딩,561,393,2020-12-01 05,-3
24,잠실역주차장,346,306,2020-12-01 05,-3
25,적선노외,11,-8,2020-12-01 05,-3
26,종묘,1317,873,2020-12-01 05,-3
27,천왕역,328,257,2020-12-01 05,-3
28,천호역,1432,846,2020-12-01 05,-3
29,학여울역,180,134,2020-12-01 05,-3
30,한강진역,176,127,2020-12-01 05,-3
31,화랑대역주차장,319,275,2020-12-01 05,-3
1,DDP동측(양쪽),20,20,2020-12-01 06,-4
2,웃우물공영,79,4,2020-12-01 06,-4
3,가양라이품,38,32,2020-12-01 06,-4
4,개화산역주차장,322,173,2020-12-01 06,-4
5,개화역,483,373,2020-12-01 06,-4
6,구로디지털단지역,92,38,2020-12-01 06,-4
7,구파발역,399,336,2020-12-01 06,-4
8,장안2동,80,25,2020-12-01 06,-4
9,도봉산,169,165,2020-12-01 06,-4
10,동대문공영주차장,1092,888,2020-12-01 06,-4
11,마포유수지주차장,505,346,2020-12-01 06,-4
12,복정역공영주차장,363,257,2020-12-01 06,-4
13,사당노외,184,102,2020-12-01 06,-4
14,서린노외주차장,38,34,2020-12-01 06,-4
15,세종로,1260,1100,2020-12-01 06,-4
16,수락산역,157,119,2020-12-01 06,-4
17,수서역남,18,11,2020-12-01 06,-4
18,수서역북주차장,553,384,2020-12-01 06,-4
19,신대방역,60,35,2020-12-01 06,-4
20,신방화역,199,61,2020-12-01 06,-4
21,신천유수지주차장,164,181,2020-12-01 06,-4
22,영등포구청역,137,63,2020-12-01 06,-4
23,용산주차빌딩,561,391,2020-12-01 06,-4
24,잠실역주차장,346,296,2020-12-01 06,-4
25,적선노외,11,-3,2020-12-01 06,-4
26,종묘,1317,855,2020-12-01 06,-4
27,천왕역,328,244,2020-12-01 06,-4
28,천호역,1432,827,2020-12-01 06,-4
29,학여울역,180,126,2020-12-01 06,-4
30,한강진역,176,124,2020-12-01 06,-4
31,화랑대역주차장,319,265,2020-12-01 06,-4
1,DDP동측(양쪽),20,20,2020-12-01 07,-4
2,웃우물공영,79,7,2020-12-01 07,-4
3,가양라이품,38,32,2020-12-01 07,-4
4,개화산역주차장,322,152,2020-12-01 07,-4
5,개화역,483,277,2020-12-01 07,-4
6,구로디지털단지역,92,34,2020-12-01 07,-4
7,구파발역,399,273,2020-12-01 07,-4
8,장안2동,80,23,2020-12-01 07,-4
9,도봉산,169,167,2020-12-01 07,-4
10,동대문공영주차장,1092,893,2020-12-01 07,-4
11,마포유수지주차장,505,353,2020-12-01 07,-4
12,복정역공영주차장,363,221,2020-12-01 07,-4
13,사당노외,184,97,2020-12-01 07,-4
14,서린노외주차장,38,30,2020-12-01 07,-4
15,세종로,1260,1068,2020-12-01 07,-4
16,수락산역,157,96,2020-12-01 07,-4
17,수서역남,18,2,2020-12-01 07,-4
18,수서역북주차장,553,277,2020-12-01 07,-4
19,신대방역,60,35,2020-12-01 07,-4
20,신방화역,199,56,2020-12-01 07,-4
21,신천유수지주차장,164,164,2020-12-01 07,-4
22,영등포구청역,137,63,2020-12-01 07,-4
23,용산주차빌딩,561,378,2020-12-01 07,-4
24,잠실역주차장,346,269,2020-12-01 07,-4
25,적선노외,11,-2,2020-12-01 07,-4
26,종묘,1317,811,2020-12-01 07,-4
27,천왕역,328,204,2020-12-01 07,-4
28,천호역,1432,725,2020-12-01 07,-4
29,학여울역,180,110,2020-12-01 07,-4
30,한강진역,176,117,2020-12-01 07,-4
31,화랑대역주차장,319,194,2020-12-01 07,-4
1,DDP동측(양쪽),20,20,2020-12-01 08,-4
2,웃우물공영,79,9,2020-12-01 08,-4
3,가양라이품,38,27,2020-12-01 08,-4
4,개화산역주차장,322,98,2020-12-01 08,-4
5,개화역,483,212,2020-12-01 08,-4
6,구로디지털단지역,92,29,2020-12-01 08,-4
7,구파발역,399,189,2020-12-01 08,-4
8,장안2동,80,27,2020-12-01 08,-4
9,도봉산,169,167,2020-12-01 08,-4
10,동대문공영주차장,1092,885,2020-12-01 08,-4
11,마포유수지주차장,505,316,2020-12-01 08,-4
12,복정역공영주차장,363,132,2020-12-01 08,-4
13,사당노외,184,77,2020-12-01 08,-4
14,서린노외주차장,38,28,2020-12-01 08,-4
15,세종로,1260,995,2020-12-01 08,-4
16,수락산역,157,62,2020-12-01 08,-4
17,수서역남,18,2,2020-12-01 08,-4
18,수서역북주차장,553,173,2020-12-01 08,-4
19,신대방역,60,26,2020-12-01 08,-4
20,신방화역,199,41,2020-12-01 08,-4
21,신천유수지주차장,164,121,2020-12-01 08,-4
22,영등포구청역,137,46,2020-12-01 08,-4
23,용산주차빌딩,561,338,2020-12-01 08,-4
24,잠실역주차장,346,189,2020-12-01 08,-4
25,적선노외,11,-1,2020-12-01 08,-4
26,종묘,1317,711,2020-12-01 08,-4
27,천왕역,328,113,2020-12-01 08,-4
28,천호역,1432,539,2020-12-01 08,-4
29,학여울역,180,80,2020-12-01 08,-4
30,한강진역,176,94,2020-12-01 08,-4
31,화랑대역주차장,319,68,2020-12-01 08,-4
1,DDP동측(양쪽),20,20,2020-12-01 09,-3
2,웃우물공영,79,18,2020-12-01 09,-3
3,가양라이품,38,12,2020-12-01 09,-3
4,개화산역주차장,322,83,2020-12-01 09,-3
5,개화역,483,189,2020-12-01 09,-3
6,구로디지털단지역,92,19,2020-12-01 09,-3
7,구파발역,399,134,2020-12-01 09,-3
8,장안2동,80,29,2020-12-01 09,-3
9,도봉산,169,168,2020-12-01 09,-3
10,동대문공영주차장,1092,848,2020-12-01 09,-3
11,마포유수지주차장,505,274,2020-12-01 09,-3
12,복정역공영주차장,363,58,2020-12-01 09,-3
13,사당노외,184,70,2020-12-01 09,-3
14,서린노외주차장,38,15,2020-12-01 09,-3
15,세종로,1260,915,2020-12-01 09,-3
16,수락산역,157,34,2020-12-01 09,-3
17,수서역남,18,0,2020-12-01 09,-3
18,수서역북주차장,553,123,2020-12-01 09,-3
19,신대방역,60,28,2020-12-01 09,-3
20,신방화역,199,13,2020-12-01 09,-3
21,신천유수지주차장,164,73,2020-12-01 09,-3
22,영등포구청역,137,31,2020-12-01 09,-3
23,용산주차빌딩,561,230,2020-12-01 09,-3
24,잠실역주차장,346,139,2020-12-01 09,-3
25,적선노외,11,-13,2020-12-01 09,-3
26,종묘,1317,564,2020-12-01 09,-3
27,천왕역,328,58,2020-12-01 09,-3
28,천호역,1432,350,2020-12-01 09,-3
29,학여울역,180,70,2020-12-01 09,-3
30,한강진역,176,87,2020-12-01 09,-3
31,화랑대역주차장,319,26,2020-12-01 09,-3
1,DDP동측(양쪽),20,20,2020-12-01 10,-1
2,웃우물공영,79,17,2020-12-01 10,-1
3,가양라이품,38,8,2020-12-01 10,-1
4,개화산역주차장,322,75,2020-12-01 10,-1
5,개화역,483,185,2020-12-01 10,-1
6,구로디지털단지역,92,34,2020-12-01 10,-1
7,구파발역,399,108,2020-12-01 10,-1
8,장안2동,80,31,2020-12-01 10,-1
9,도봉산,169,158,2020-12-01 10,-1
10,동대문공영주차장,1092,808,2020-12-01 10,-1
11,마포유수지주차장,505,254,2020-12-01 10,-1
12,복정역공영주차장,363,40,2020-12-01 10,-1
13,사당노외,184,70,2020-12-01 10,-1
14,서린노외주차장,38,12,2020-12-01 10,-1
15,세종로,1260,874,2020-12-01 10,-1
16,수락산역,157,25,2020-12-01 10,-1
17,수서역남,18,0,2020-12-01 10,-1
18,수서역북주차장,553,115,2020-12-01 10,-1
19,신대방역,60,27,2020-12-01 10,-1
20,신방화역,199,16,2020-12-01 10,-1
21,신천유수지주차장,164,50,2020-12-01 10,-1
22,영등포구청역,137,14,2020-12-01 10,-1
23,용산주차빌딩,561,183,2020-12-01 10,-1
24,잠실역주차장,346,106,2020-12-01 10,-1
25,적선노외,11,-18,2020-12-01 10,-1
26,종묘,1317,428,2020-12-01 10,-1
27,천왕역,328,49,2020-12-01 10,-1
28,천호역,1432,272,2020-12-01 10,-1
29,학여울역,180,62,2020-12-01 10,-1
30,한강진역,176,74,2020-12-01 10,-1
31,화랑대역주차장,319,17,2020-12-01 10,-1
1,DDP동측(양쪽),20,20,2020-12-01 11,1
2,웃우물공영,79,18,2020-12-01 11,1
3,가양라이품,38,3,2020-12-01 11,1
4,개화산역주차장,322,70,2020-12-01 11,1
5,개화역,483,180,2020-12-01 11,1
6,구로디지털단지역,92,31,2020-12-01 11,1
7,구파발역,399,95,2020-12-01 11,1
8,장안2동,80,31,2020-12-01 11,1
9,도봉산,169,148,2020-12-01 11,1
10,동대문공영주차장,1092,786,2020-12-01 11,1
11,마포유수지주차장,505,238,2020-12-01 11,1
12,복정역공영주차장,363,33,2020-12-01 11,1
13,사당노외,184,60,2020-12-01 11,1
14,서린노외주차장,38,10,2020-12-01 11,1
15,세종로,1260,867,2020-12-01 11,1
16,수락산역,157,18,2020-12-01 11,1
17,수서역남,18,0,2020-12-01 11,1
18,수서역북주차장,553,106,2020-12-01 11,1
19,신대방역,60,23,2020-12-01 11,1
20,신방화역,199,19,2020-12-01 11,1
21,신천유수지주차장,164,39,2020-12-01 11,1
22,영등포구청역,137,12,2020-12-01 11,1
23,용산주차빌딩,561,154,2020-12-01 11,1
24,잠실역주차장,346,93,2020-12-01 11,1
25,적선노외,11,-14,2020-12-01 11,1
26,종묘,1317,306,2020-12-01 11,1
27,천왕역,328,44,2020-12-01 11,1
28,천호역,1432,233,2020-12-01 11,1
29,학여울역,180,61,2020-12-01 11,1
30,한강진역,176,71,2020-12-01 11,1
31,화랑대역주차장,319,10,2020-12-01 11,1
1,DDP동측(양쪽),20,20,2020-12-01 12,3
2,웃우물공영,79,19,2020-12-01 12,3
3,가양라이품,38,4,2020-12-01 12,3
4,개화산역주차장,322,77,2020-12-01 12,3
5,개화역,483,178,2020-12-01 12,3
6,구로디지털단지역,92,33,2020-12-01 12,3
7,구파발역,399,90,2020-12-01 12,3
8,장안2동,80,33,2020-12-01 12,3
9,도봉산,169,132,2020-12-01 12,3
10,동대문공영주차장,1092,829,2020-12-01 12,3
11,마포유수지주차장,505,222,2020-12-01 12,3
12,복정역공영주차장,363,42,2020-12-01 12,3
